repeatIndex,nodes,tasksPerNode,chunkSize,chunksPerTask,direct,filesystem,singleFile,repeat,stripes,operation,alignment,strided,bandwidth,dataSize,tasks
0,4,16,4,64,True,lustre,True,10,16,write,4096,True,35.757419147025644,18.446744073709553,64
0,4,16,4,64,True,lustre,True,10,16,write,4096,True,35.94419364936525,18.446744073709553,64
0,4,16,4,64,True,lustre,True,10,16,write,4096,True,32.58858797840513,18.446744073709553,64
0,4,16,4,64,True,lustre,True,10,16,write,4096,True,41.00507709255424,18.446744073709553,64
0,4,16,4,64,True,lustre,True,10,16,write,4096,True,39.03369215382372,18.446744073709553,64
0,4,16,4,64,True,lustre,True,10,16,write,4096,True,39.75013509709969,18.446744073709553,64
0,4,16,4,64,True,lustre,True,10,16,write,4096,True,39.04170337656593,18.446744073709553,64
0,4,16,4,64,True,lustre,True,10,16,write,4096,True,38.96827504380506,18.446744073709553,64
0,4,16,4,64,True,lustre,True,10,16,write,4096,True,37.57137808994611,18.446744073709553,64
0,4,16,4,64,True,lustre,True,10,16,write,4096,True,43.63431677092109,18.446744073709553,64
0,2,16,1,64,False,lustre,True,10,16,write,4096,True,1.2680356694991537,2.305843009213694,32
0,2,16,1,64,False,lustre,True,10,16,write,4096,True,1.7127802473177656,2.305843009213694,32
0,2,16,1,64,False,lustre,True,10,16,write,4096,True,1.6068050278618415,2.305843009213694,32
0,2,16,1,64,False,lustre,True,10,16,write,4096,True,1.8490425182405488,2.305843009213694,32
0,2,16,1,64,False,lustre,True,10,16,write,4096,True,1.650536398977341,2.305843009213694,32
0,2,16,1,64,False,lustre,True,10,16,write,4096,True,1.802501938577259,2.305843009213694,32
0,2,16,1,64,False,lustre,True,10,16,write,4096,True,1.788800786176658,2.305843009213694,32
0,2,16,1,64,False,lustre,True,10,16,write,4096,True,1.8469945225569064,2.305843009213694,32
0,2,16,1,64,False,lustre,True,10,16,write,4096,True,1.873235753834167,2.305843009213694,32
0,2,16,1,64,False,lustre,True,10,16,write,4096,True,1.7448852386740898,2.305843009213694,32
0,1,8,1,64,True,lustre,True,10,16,write,4096,True,6.828962838030493,0.5764607523034235,8
0,1,8,1,64,True,lustre,True,10,16,write,4096,True,8.575180205529344,0.5764607523034235,8
0,1,8,1,64,True,lustre,True,10,16,write,4096,True,3.9365677737837954,0.5764607523034235,8
0,1,8,1,64,True,lustre,True,10,16,write,4096,True,6.177554278346598,0.5764607523034235,8
0,1,8,1,64,True,lustre,True,10,16,write,4096,True,6.524671381625794,0.5764607523034235,8
0,1,8,1,64,True,lustre,True,10,16,write,4096,True,7.259471209254917,0.5764607523034235,8
0,1,8,1,64,True,lustre,True,10,16,write,4096,True,6.296840487336237,0.5764607523034235,8
0,1,8,1,64,True,lustre,True,10,16,write,4096,True,10.993837404216357,0.5764607523034235,8
0,1,8,1,64,True,lustre,True,10,16,write,4096,True,10.11956172025919,0.5764607523034235,8
0,1,8,1,64,True,lustre,True,10,16,write,4096,True,11.17394888998193,0.5764607523034235,8
0,2,16,32,64,False,lustre,True,10,16,write,4096,True,1.7600731540328993,73.78697629483821,32
0,2,16,32,64,False,lustre,True,10,16,write,4096,True,1.9289649520911916,73.78697629483821,32
0,2,16,32,64,False,lustre,True,10,16,write,4096,True,2.7453417742645816,73.78697629483821,32
0,2,16,32,64,False,lustre,True,10,16,write,4096,True,4.095617440518915,73.78697629483821,32
0,2,16,32,64,False,lustre,True,10,16,write,4096,True,4.945100539522946,73.78697629483821,32
0,2,16,32,64,False,lustre,True,10,16,write,4096,True,4.723238544872516,73.78697629483821,32
0,2,16,32,64,False,lustre,True,10,16,write,4096,True,6.287034458251178,73.78697629483821,32
0,2,16,32,64,False,lustre,True,10,16,write,4096,True,8.562749904339917,73.78697629483821,32
0,2,16,32,64,False,lustre,True,10,16,write,4096,True,7.138875175058145,73.78697629483821,32
0,2,16,32,64,False,lustre,True,10,16,write,4096,True,9.42936359566632,73.78697629483821,32
0,4,24,4,64,False,lustre,True,10,16,write,4096,True,3.1583975199359626,27.670116110564326,96
0,4,24,4,64,False,lustre,True,10,16,write,4096,True,4.19732855300936,27.670116110564326,96
0,4,24,4,64,False,lustre,True,10,16,write,4096,True,5.711566487414649,27.670116110564326,96
0,4,24,4,64,False,lustre,True,10,16,write,4096,True,5.413172133248255,27.670116110564326,96
0,4,24,4,64,False,lustre,True,10,16,write,4096,True,5.07031630385599,27.670116110564326,96
0,4,24,4,64,False,lustre,True,10,16,write,4096,True,5.718867113420467,27.670116110564326,96
0,4,24,4,64,False,lustre,True,10,16,write,4096,True,5.999825509217519,27.670116110564326,96
0,4,24,4,64,False,lustre,True,10,16,write,4096,True,5.4412061708031,27.670116110564326,96
0,4,24,4,64,False,lustre,True,10,16,write,4096,True,6.288596665985463,27.670116110564326,96
0,4,24,4,64,False,lustre,True,10,16,write,4096,True,6.153652857175995,27.670116110564326,96
0,4,8,1,64,True,lustre,True,10,16,write,4096,True,11.927705832739393,2.305843009213694,32
0,4,8,1,64,True,lustre,True,10,16,write,4096,True,17.65160464661664,2.305843009213694,32
0,4,8,1,64,True,lustre,True,10,16,write,4096,True,13.353553750340552,2.305843009213694,32
0,4,8,1,64,True,lustre,True,10,16,write,4096,True,13.384948130711459,2.305843009213694,32
0,4,8,1,64,True,lustre,True,10,16,write,4096,True,14.697276592040414,2.305843009213694,32
0,4,8,1,64,True,lustre,True,10,16,write,4096,True,14.928997377199748,2.305843009213694,32
0,4,8,1,64,True,lustre,True,10,16,write,4096,True,16.297839374247847,2.305843009213694,32
0,4,8,1,64,True,lustre,True,10,16,write,4096,True,15.478437036011304,2.305843009213694,32
0,4,8,1,64,True,lustre,True,10,16,write,4096,True,17.703665845863583,2.305843009213694,32
0,4,8,1,64,True,lustre,True,10,16,write,4096,True,23.942338694304503,2.305843009213694,32
0,8,12,1,64,False,lustre,True,10,16,write,4096,True,5.911764480065745,6.9175290276410815,96
0,8,12,1,64,False,lustre,True,10,16,write,4096,True,5.869657526412186,6.9175290276410815,96
0,8,12,1,64,False,lustre,True,10,16,write,4096,True,4.848478682595763,6.9175290276410815,96
0,8,12,1,64,False,lustre,True,10,16,write,4096,True,6.53960884003785,6.9175290276410815,96
0,8,12,1,64,False,lustre,True,10,16,write,4096,True,6.22350150802234,6.9175290276410815,96
0,8,12,1,64,False,lustre,True,10,16,write,4096,True,7.380808420961664,6.9175290276410815,96
0,8,12,1,64,False,lustre,True,10,16,write,4096,True,7.212412381160309,6.9175290276410815,96
0,8,12,1,64,False,lustre,True,10,16,write,4096,True,7.636231217333519,6.9175290276410815,96
0,8,12,1,64,False,lustre,True,10,16,write,4096,True,8.219930918296368,6.9175290276410815,96
0,8,12,1,64,False,lustre,True,10,16,write,4096,True,8.025010650265973,6.9175290276410815,96
0,8,1,4,64,False,lustre,True,10,16,write,4096,True,6.768869978619803,2.305843009213694,8
0,8,1,4,64,False,lustre,True,10,16,write,4096,True,6.579912763517857,2.305843009213694,8
0,8,1,4,64,False,lustre,True,10,16,write,4096,True,6.446512640205244,2.305843009213694,8
0,8,1,4,64,False,lustre,True,10,16,write,4096,True,5.575141935361578,2.305843009213694,8
0,8,1,4,64,False,lustre,True,10,16,write,4096,True,6.422462308133824,2.305843009213694,8
0,8,1,4,64,False,lustre,True,10,16,write,4096,True,6.63021133523144,2.305843009213694,8
0,8,1,4,64,False,lustre,True,10,16,write,4096,True,6.772123773642694,2.305843009213694,8
0,8,1,4,64,False,lustre,True,10,16,write,4096,True,6.084027108464944,2.305843009213694,8
0,8,1,4,64,False,lustre,True,10,16,write,4096,True,6.861791146772251,2.305843009213694,8
0,8,1,4,64,False,lustre,True,10,16,write,4096,True,5.794416717104714,2.305843009213694,8
0,8,288,1,64,True,lustre,True,10,16,write,4096,True,8.17835244611081,166.02069666338596,2304
0,8,288,1,64,True,lustre,True,10,16,write,4096,True,5.635758048664772,166.02069666338596,2304
0,8,288,1,64,True,lustre,True,10,16,write,4096,True,5.951383039949433,166.02069666338596,2304
0,8,288,1,64,True,lustre,True,10,16,write,4096,True,12.788995395491856,166.02069666338596,2304
0,8,288,1,64,True,lustre,True,10,16,write,4096,True,21.41700866476918,166.02069666338596,2304
0,8,288,1,64,True,lustre,True,10,16,write,4096,True,41.445077161804406,166.02069666338596,2304
0,8,288,1,64,True,lustre,True,10,16,write,4096,True,25.18010042842452,166.02069666338596,2304
0,8,288,1,64,True,lustre,True,10,16,write,4096,True,37.79925360427063,166.02069666338596,2304
0,8,288,1,64,True,lustre,True,10,16,write,4096,True,33.724654191356116,166.02069666338596,2304
0,8,288,1,64,True,lustre,True,10,16,write,4096,True,58.45191663643934,166.02069666338596,2304
0,2,24,4,64,False,lustre,True,10,16,write,4096,True,1.7923367016283631,13.835058055282163,48
0,2,24,4,64,False,lustre,True,10,16,write,4096,True,1.546920729166328,13.835058055282163,48
0,2,24,4,64,False,lustre,True,10,16,write,4096,True,1.6561876480770485,13.835058055282163,48
0,2,24,4,64,False,lustre,True,10,16,write,4096,True,2.0470138139802243,13.835058055282163,48
0,2,24,4,64,False,lustre,True,10,16,write,4096,True,1.9396710241379929,13.835058055282163,48
0,2,24,4,64,False,lustre,True,10,16,write,4096,True,1.9859061468682417,13.835058055282163,48
0,2,24,4,64,False,lustre,True,10,16,write,4096,True,2.097762285620288,13.835058055282163,48
0,2,24,4,64,False,lustre,True,10,16,write,4096,True,2.011268941124824,13.835058055282163,48
0,2,24,4,64,False,lustre,True,10,16,write,4096,True,2.0659155879854145,13.835058055282163,48
0,2,24,4,64,False,lustre,True,10,16,write,4096,True,2.07457886428358,13.835058055282163,48
