repeatIndex,nodes,tasksPerNode,chunkSize,chunksPerTask,direct,filesystem,singleFile,repeat,stripes,operation,alignment,strided,randomStrided,maxRandomStride,bandwidth,dataSize,tasks
0,1,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.2339716131027844,0.28823037615171176,16
0,1,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.2714122394896416,0.28823037615171176,16
0,1,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.2620673997974859,0.28823037615171176,16
0,1,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.3028968178278879,0.28823037615171176,16
0,1,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.19536467256154788,0.28823037615171176,16
0,1,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.3260455003154192,0.28823037615171176,16
0,1,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.23598747214800747,0.28823037615171176,16
0,1,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.3177092742320411,0.28823037615171176,16
0,1,16,4,4096,False,lustre,False,10,1,write,4096,False,True,1024,0.19361802826184932,0.28823037615171176,16
0,1,8,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.22096490153996537,0.14411518807585588,8
0,1,8,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.2342408232170587,0.14411518807585588,8
0,1,8,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.2388181928472255,0.14411518807585588,8
0,1,8,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.2386466452858974,0.14411518807585588,8
0,1,8,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.24725786624090662,0.14411518807585588,8
0,1,8,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.2391436022502458,0.14411518807585588,8
0,1,8,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.2567384354237106,0.14411518807585588,8
0,1,8,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.26743415790871666,0.14411518807585588,8
0,1,8,4,4096,False,vast,False,10,1,write,4096,False,True,1024,0.23362932585821874,0.14411518807585588,8
